DocEntry,DocNum,CreationDate,CardCode,CardName,DocCurrency,DocRate,NumAtCard,Reference1,Comments,JournalMemo,ItemCode,ItemDescription,ShipDate,Quantity,Price,PriceAfterVAT,Currency,WarehouseCode,Rate,BarCode,GrossPrice,GrossTotal,RRP,Article,JumiaSKU,FOC,UnitsOfMeasurment,source,foldername,filename,created_at,id
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/7-,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174487,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,1101983d-bd29-4e58-ae7f-80c211f335ea
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/8,BB 4000 II,2024-09-01,2.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174500,36.5238,724.6322,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,8c874e37-693d-491f-9034-05795d7d02c0
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/8,BB 4000 II,2024-09-01,4.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174500,36.5238,1449.2644,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,3248896b-a2ae-4e3d-8c15-31fb5be60dde
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/8-,BB 4000 II,2024-09-01,5.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174524,36.5238,1811.5805,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,32ed6d4e-8236-4ff3-9243-fb5573597d7a
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/9,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174548,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,f4aa5327-a011-4077-b471-98d5359665be
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/9-,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174562,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,62c63caa-a757-47a4-bf09-0fd969d81818
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074745/10,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143174586,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,2389f9c4-5421-4b74-8453-12faa83349a8
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/6-,DMX COMFORT +,2024-09-01,1.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214718,31.3944,311.4324,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,1d6b7838-c5e5-4b29-beda-d89ca0992f08
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/7,DMX COMFORT +,2024-09-01,1.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214732,31.3944,311.4324,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,9e90e8f9-1acd-45cd-b417-5e0cf9f6fa3a
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/7,DMX COMFORT +,2024-09-01,1.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214732,31.3944,311.4324,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,36ca172f-9f1c-43fe-983c-4f75d73f5b7a
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/7-,DMX COMFORT +,2024-09-01,3.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214756,31.3944,934.2973,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,9c508c4a-e277-4413-a122-f9cfd6d4f84d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/8,DMX COMFORT +,2024-09-01,1.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214770,31.3944,311.4324,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,2bea2df5-1418-40d1-b8cb-a6aa221e3bc3
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/8,DMX COMFORT +,2024-09-01,5.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214770,31.3944,1557.1622,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,c8168836-dfb7-4141-87a5-09134ed0ec02
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/8-,DMX COMFORT +,2024-09-01,2.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214794,31.3944,622.8649,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,d10dc282-6568-4cd8-a497-76236a674cf5
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/8-,DMX COMFORT +,2024-09-01,3.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214794,31.3944,934.2973,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,45d0f63f-1799-4a8f-b49e-e18940768895
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/9,DMX COMFORT +,2024-09-01,2.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214817,31.3944,622.8649,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,9bae1811-f08c-4df8-b9ba-52b525fb70f5
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/9-,DMX COMFORT +,2024-09-01,1.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214831,31.3944,311.4324,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,181996bc-6ba4-412f-91a7-83a78d350c5a
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/9-,DMX COMFORT +,2024-09-01,2.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214831,31.3944,622.8649,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195710.json,2024-11-30,a99b3ade-cf03-4bea-aed4-d466391aab6d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074198/10,DMX COMFORT +,2024-09-01,1.0,31.3944,31.3944,USD,MAR\MJ01,9.92,1200143214855,31.3944,311.4324,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,e28ceb7e-2798-4ff7-b32b-bf1e6fa003fe
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/6-,ZIG DYNAMICA 5,2024-09-01,1.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219652,30.6631,304.178,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,b335a2e1-189e-44b0-a7db-1691d828f193
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/7,ZIG DYNAMICA 5,2024-09-01,1.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219676,30.6631,304.178,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,aaa4bf33-854f-48ea-ae88-bcd4b999c0ec
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/7,ZIG DYNAMICA 5,2024-09-01,2.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219676,30.6631,608.3559,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,efe1bc6e-eb4a-4b39-9e99-4f88745f41e9
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/7-,ZIG DYNAMICA 5,2024-09-01,3.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219690,30.6631,912.5339,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,18ad8b3b-d406-41cf-8267-237a5d7ccc89
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/8,ZIG DYNAMICA 5,2024-09-01,5.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219713,30.6631,1520.8898,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,b1511aa8-da54-4030-82c7-254e84c897d4
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/8,ZIG DYNAMICA 5,2024-09-01,3.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219713,30.6631,912.5339,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,b94b3ffb-5fc9-4193-8d62-e1c7720613f3
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/8-,ZIG DYNAMICA 5,2024-09-01,3.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219720,30.6631,912.5339,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,8108867e-d1cb-45cd-8304-947fc2f8a950
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/8-,ZIG DYNAMICA 5,2024-09-01,5.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219720,30.6631,1520.8898,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,2f8a58d2-26f8-491f-b735-f7076b971f5d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/9,ZIG DYNAMICA 5,2024-09-01,2.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219744,30.6631,608.3559,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,dd50813a-b9a7-42ab-a574-0c9d42b29e01
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/9,ZIG DYNAMICA 5,2024-09-01,3.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219744,30.6631,912.5339,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,af636066-1a92-4e11-aa28-7b8c0b5e79d0
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/9-,ZIG DYNAMICA 5,2024-09-01,4.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219768,30.6631,1216.7118,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,616d7230-2f6e-4dcd-bd2d-d42e704c5756
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074908/10,ZIG DYNAMICA 5,2024-09-01,3.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219782,30.6631,912.5339,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,2d0fdd8b-0575-4a87-944a-bd0c4edf5a6a
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/3-,ZIG DYNAMICA 5,2024-09-01,2.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219942,30.6631,608.3559,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,9cbfdb22-0ac8-4e06-8f8e-67cb5b78d1e7
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/4,ZIG DYNAMICA 5,2024-09-01,3.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219966,30.6631,912.5339,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,21686114-b59e-4b8b-b8db-cd542433faa7
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/4-,ZIG DYNAMICA 5,2024-09-01,4.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143219980,30.6631,1216.7118,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,b3c5fbbf-0b06-47b4-9899-966bfc958351
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/5,ZIG DYNAMICA 5,2024-09-01,1.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220009,30.6631,304.178,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,7e74b930-ea83-42e6-8188-607c4506f71d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/5,ZIG DYNAMICA 5,2024-09-01,4.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220009,30.6631,1216.7118,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,c57ec600-7e9b-4e42-92d6-39aecaeaa8e4
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/5-,ZIG DYNAMICA 5,2024-09-01,4.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220023,30.6631,1216.7118,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,d54eab1a-d14a-40fe-9f77-2630c474b0ba
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/6,ZIG DYNAMICA 5,2024-09-01,1.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220047,30.6631,304.178,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195711.json,2024-11-30,59f6897e-b607-4728-93ac-3327c3c5133d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/6,ZIG DYNAMICA 5,2024-09-01,2.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220047,30.6631,608.3559,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,ae6939dd-4ceb-408f-be2e-6084b01e1649
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/6-,ZIG DYNAMICA 5,2024-09-01,2.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220061,30.6631,608.3559,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,ed7c061f-af34-4a55-a4c5-ae5ee5651207
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074909/7,ZIG DYNAMICA 5,2024-09-01,1.0,30.6631,30.6631,USD,MAR\MJ01,9.92,1200143220085,30.6631,304.178,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,46b771f5-525d-4ca8-8b17-0947571d7d38
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/7-US,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225684,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,26c1ff68-d95e-4a2c-999a-04adbab78632
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/7-US,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225684,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,da9248f3-7e5b-452d-99f9-a32423deb5fd
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/8US,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225707,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,16e1c4ec-4355-459d-806d-5e6f7cc946e2
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/8-US,BB 4000 II,2024-09-01,5.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225721,36.5238,1811.5805,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,9ad10592-d45d-4bae-b707-86704c2bc57d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/9US,BB 4000 II,2024-09-01,8.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225745,36.5238,2898.5288,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,86c1bf69-9a6a-48bb-b3e0-3b578910323a
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/9US,BB 4000 II,2024-09-01,4.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225745,36.5238,1449.2644,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,36d2f8a7-9149-442e-a91a-b03c3d71e627
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/9-US,BB 4000 II,2024-09-01,2.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225769,36.5238,724.6322,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,adfd885e-aaaa-413c-aef6-ad8ff7d90b78
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/9-US,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225769,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,38aa1fc1-e3b9-42d7-97ca-9fa832864031
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/9-US,BB 4000 II,2024-09-01,7.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225769,36.5238,2536.2127,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,66b6fd94-e2c5-4560-a606-1d913583733f
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/10US,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225783,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,514033c7-d747-460c-80b3-4ac5c2a578d9
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/10US,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225783,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,299a6b7c-806b-483a-a1f0-19745cbd8e4d
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/10US,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225783,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,2f90d8f4-cb64-491d-9b47-3c6ebd228993
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/10-US,BB 4000 II,2024-09-01,3.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225806,36.5238,1086.9483,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,43f92932-df52-495f-8d96-f87af5d60764
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/10-US,BB 4000 II,2024-09-01,2.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225806,36.5238,724.6322,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,ef9ac922-244c-4d55-8702-c7fe288f3377
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074936/11US,BB 4000 II,2024-09-01,2.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143225820,36.5238,724.6322,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,b0fea056-969f-4e37-a753-30b0cf9c5fcf
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074942/7US,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143227954,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,67f56ac4-a6e2-44e1-890e-5a47aa814643
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074942/7-US,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143227978,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195712.json,2024-11-30,14b95871-6e1d-4984-af57-71a94431f573
71,1000071,2024-11-14,VL-0005,Common Project Trading DMCC,USD,9.92,Reebok SS24-Mor- M01,1000071,Based On Purchase Orders 1000036.,Goods Receipt PO - VL-0005,07/100074942/8US,BB 4000 II,2024-09-01,1.0,36.5238,36.5238,USD,MAR\MJ01,9.92,1200143227992,36.5238,362.3161,0.0,,,No,1.0,MAR1,2024-11-14,invoice_data_20241130195713.json,2024-11-30,c80aeb9a-5c29-4215-9d21-7d48033f1340
